业务日期,成交时间,股东代码,产品代码,产品名称,单元编号,单元名称,组合编号,组合名称,资产类别,证券类别,投资类型,交易市场,证券代码,证券名称,交易席位,委托序号,委托方向,是否备兑,委托价格类型,指令序号,成交编号,成交价格(元/%),全价价格,中债到期估值价偏离率(%),中债行权估值价偏离率(%),成交数量(股/张/份/手),成交金额,到期收益率(%),行权收益率(%),中债公允价(元),中债公允价偏离率(%),中证公允价(元),中证公允价偏离率(%),中证到期估值价偏离率(%),中证行权估值价偏离率(%),执行人,交易币种,指令下达人,过户费,交割费,经手费,财汇局交易征费,交易费,印花税,佣金,证管费,结算费,结算风险金(元),其他费用,总费用(元),交易分类,交易对手,交易对手全称,全价成交金额,结算日期,应计利息(元),应计利息总额(元),指令备注,结算金额,是否含权,投资人行权日期,清算速度,指令下达日期,指令委托日期,交易解除状态,竞买成交方式,竞买日期,价格下限,价格上限,最低成交数量,竞买场次,手续费方式,费率(%),手续费(元),费用结算日期
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508036,甬交REIT,61082,混合,买入,	--,限价,6100534,混合,="9.0141",--,	--,	--,="53，200.00",="479，549.90",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="479，549.90",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508039,首农REIT,61082,混合,卖出,	--,限价,6100529,混合,="5.0992",--,	--,	--,="48，296.00",="246，272.90",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="246，272.90",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508048,外高REIT,61082,混合,卖出,	--,限价,6100529,混合,="3.7382",--,	--,	--,="10，800.00",="40，372.90",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="40，372.90",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508055,地产租住,61082,混合,卖出,	--,限价,6100529,混合,="3.6832",--,	--,	--,="47，686.00",="175，638.14",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="175，638.14",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508056,普洛斯,61082,混合,卖出,	--,限价,6100529,混合,="3.3815",--,	--,	--,="90，924.00",="307，459.06",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="307，459.06",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508058,厦门安居,61082,混合,卖出,	--,限价,6100529,混合,="4.1840",--,	--,	--,="166，100.00",="694，962.20",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="694，962.20",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508060,万国REIT,61082,混合,卖出,	--,限价,6100529,混合,="4.6728",--,	--,	--,="238，900.00",="1，116，320.30",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="1，116，320.30",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508066,苏交REIT,61082,混合,买入,	--,限价,6100534,混合,="6.1764",--,	--,	--,="45，500.00",="281，028.21",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="281，028.21",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508068,京保REIT,61082,混合,卖出,	--,限价,6100529,混合,="4.0778",--,	--,	--,="198，200.00",="808，215.93",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="808，215.93",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508069,南京交通,61082,混合,买入,	--,限价,6100534,混合,="6.5612",--,	--,	--,="23，400.00",="153，532.10",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="153，532.10",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508077,华润有巢,61082,混合,卖出,	--,限价,6100529,混合,="2.8666",--,	--,	--,="228，599.00",="655，305.42",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="655，305.42",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508078,易商仓储,61082,混合,卖出,	--,限价,6100529,混合,="2.9064",--,	--,	--,="82，200.00",="238，903.00",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="238，903.00",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508082,唯品奥莱,61082,混合,买入,	--,限价,6100534,混合,="4.4530",--,	--,	--,="47，155.00",="209，980.20",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="209，980.20",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508084,九州通R,61082,混合,卖出,	--,限价,6100529,混合,="4.2127",--,	--,	--,="38，500.00",="162，189.20",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="162，189.20",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508085,恒泰租住,61082,混合,卖出,	--,限价,6100529,混合,="3.7314",--,	--,	--,="40，600.00",="151，496.80",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="151，496.80",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508086,河北高速,61082,混合,买入,	--,限价,6100534,混合,="5.0030",--,	--,	--,="82，200.00",="411，243.40",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="411，243.40",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508087,济南能源,61082,混合,买入,	--,限价,6100534,混合,="11.3773",--,	--,	--,="27，900.00",="317，427.30",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="317，427.30",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508088,东久REIT,61082,混合,卖出,	--,限价,6100529,混合,="3.9948",--,	--,	--,="30，400.00",="121，440.60",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="121，440.60",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508089,特变REIT,61082,混合,卖出,	--,限价,6100529,混合,="4.9515",--,	--,	--,="152，900.00",="757，088.90",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="757，088.90",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508090,外运REIT,61082,混合,卖出,	--,限价,6100529,混合,="4.3746",--,	--,	--,="11，500.00",="50，308.10",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="50，308.10",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508091,凯德商业,61082,混合,买入,	--,限价,6100534,混合,="6.8477",--,	--,	--,="40，060.00",="274，318.06",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="274，318.06",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508092,金隅智造,61082,混合,买入,	--,限价,6100534,混合,="4.1280",--,	--,	--,="28，100.00",="115，997.80",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="115，997.80",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508096,京能国际,61082,混合,卖出,	--,限价,6100529,混合,="9.9925",--,	--,	--,="74，844.00",="747，882.18",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="747，882.18",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508097,建邺REIT,61082,混合,买入,	--,限价,6100534,混合,="2.9451",--,	--,	--,="35，800.00",="105，435.40",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="105，435.40",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508098,京东仓储,61082,混合,卖出,	--,限价,6100529,混合,="3.5900",--,	--,	--,="204，105.00",="732，742.02",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="732，742.02",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/26,混合,B887326854,ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,上交所A,508099,中关村,61082,混合,买入,	--,限价,6100534,混合,="1.9956",--,	--,	--,="104，600.00",="208，742.20",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",上海竞价,	--,	--,--,2026/02/27,--,--,,="208，742.20",	--,	--,T	+1,2026/02/26,2026/02/26,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180101,博时蛇口产园REIT,="005100",混合,卖出,	--,限价,6200058,混合,="1.9824",--,	--,	--,="8，237.00",="16，328.69",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/28,--,--,,="16，328.69",	--,	--,T	+1,2026/02/27,2026/02/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180103,华夏和达高科REIT,="005100",混合,卖出,	--,限价,6200059,混合,="2.1568",--,	--,	--,="5，900.00",="12，725.30",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/28,--,--,,="12，725.30",	--,	--,T	+1,2026/02/27,2026/02/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180106,广发成都高投产业园REIT,="005100",混合,卖出,	--,限价,6200060,混合,="3.4967",--,	--,	--,="108，200.00",="378，339.20",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/28,--,--,,="378，339.20",	--,	--,T	+1,2026/02/27,2026/02/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180201,平安广州广河REIT,="005100",混合,卖出,	--,限价,6200061,混合,="8.0972",--,	--,	--,="3，100.00",="25，101.20",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/28,--,--,,="25，101.20",	--,	--,T	+1,2026/02/27,2026/02/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180202,华夏越秀高速REIT,="005100",混合,卖出,	--,限价,6200062,混合,="5.3590",--,	--,	--,="2，733.00",="14，646.15",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/28,--,--,,="14，646.15",	--,	--,T	+1,2026/02/27,2026/02/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180203,招商高速公路REIT,="005100",混合,买入,	--,限价,6200102,混合,="7.3060",--,	--,	--,="11，200.00",="81，826.80",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/28,--,--,,="81，826.80",	--,	--,T	+1,2026/02/27,2026/02/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180301,红土创新盐田港REIT,="005100",混合,卖出,	--,限价,6200063,混合,="2.4326",--,	--,	--,="10，100.00",="24，569.40",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/28,--,--,,="24，569.40",	--,	--,T	+1,2026/02/27,2026/02/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180303,华泰宝湾物流REIT,="005100",混合,卖出,	--,限价,6200064,混合,="4.3214",--,	--,	--,="19，200.00",="82，971.50",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/28,--,--,,="82，971.50",	--,	--,T	+1,2026/02/27,2026/02/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180305,南方顺丰物流REIT,="005100",混合,卖出,	--,限价,6200065,混合,="4.2429",--,	--,	--,="7，200.00",="30，549.10",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/28,--,--,,="30，549.10",	--,	--,T	+1,2026/02/27,2026/02/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180402,工银蒙能清洁能源REIT,="005100",混合,卖出,	--,限价,6200066,混合,="7.0187",--,	--,	--,="52，900.00",="371，288.00",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/28,--,--,,="371，288.00",	--,	--,T	+1,2026/02/27,2026/02/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180501,红土创新深圳安居REIT,="005100",混合,卖出,	--,限价,6200067,混合,="3.4652",--,	--,	--,="235，788.00",="817，058.34",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/28,--,--,,="817，058.34",	--,	--,T	+1,2026/02/27,2026/02/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180502,招商基金蛇口租赁住房REIT,="005100",混合,卖出,	--,限价,6200068,混合,="3.6315",--,	--,	--,="150，600.00",="546，897.70",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/28,--,--,,="546，897.70",	--,	--,T	+1,2026/02/27,2026/02/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180601,华夏华润商业REIT,="005100",混合,买入,	--,限价,6200103,混合,="10.1365",--,	--,	--,="2，600.00",="26，354.80",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/28,--,--,,="26，354.80",	--,	--,T	+1,2026/02/27,2026/02/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
2026/02/27,混合,="0899478032",ZC1E7G,明珠76号,ZC1E7G00,缺省单元,1046000,缺省组合,基金资产,REITs基金,可交易/FVPL,深交所A,180602,中金印力消费REIT,="005100",混合,卖出,	--,限价,6200069,混合,="4.2139",--,	--,	--,="21，100.00",="88，914.10",	--,	--,--,	--,--,	--,	--,	--,齐涵,人民币,齐人哲,="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",="0.00",深圳竞价,	--,	--,--,2026/02/28,--,--,,="88，914.10",	--,	--,T	+1,2026/02/27,2026/02/27,	--,	--,	--,--,--,--,	--,N/A,N/A,N/A,N/A
